match_id	player	minutes_played	gk_all_passes_short_complete	gk_all_passes_short_incomplete	gk_all_passes_short_ratio	gk_all_passes_medium_complete	gk_all_passes_medium_incomplete	gk_all_passes_medium_ratio	gk_all_passes_long_complete	gk_all_passes_long_incomplete	gk_all_passes_long_ratio	gk_all_passes_total_complete	gk_all_passes_total_incomplete	gk_all_passes_total_ratio	gk_open_play_passes_short_complete	gk_open_play_passes_short_incomplete	gk_open_play_passes_short_ratio	gk_open_play_passes_medium_complete	gk_open_play_passes_medium_incomplete	gk_open_play_passes_medium_ratio	gk_open_play_passes_long_complete	gk_open_play_passes_long_incomplete	gk_open_play_passes_long_ratio	gk_open_play_passes_total_complete	gk_open_play_passes_total_incomplete	gk_open_play_passes_total_ratio	gk_open_play_passes_under_pressure_complete	gk_open_play_passes_under_pressure_incomplete	gk_open_play_passes_under_pressure_ratio	gk_open_play_passes_without_pressure_complete	gk_open_play_passes_without_pressure_incomplete	gk_open_play_passes_without_pressure_ratio	gk_open_play_passes_pressured_ratio	gk_open_play_passes_under_pressure_avg_length	gk_open_play_passes_without_pressure_avg_length	gk_open_play_passes_diff_in_avg_length_while_pressured	gk_goal_kicks_short_complete	gk_goal_kicks_short_incomplete	gk_goal_kicks_short_ratio	gk_goal_kicks_medium_complete	gk_goal_kicks_medium_incomplete	gk_goal_kicks_medium_ratio	gk_goal_kicks_long_complete	gk_goal_kicks_long_incomplete	gk_goal_kicks_long_ratio	gk_goal_kicks_total_complete	gk_goal_kicks_total_incomplete	gk_goal_kicks_total_ratio	gk_hands_passes_short_complete	gk_hands_passes_short_incomplete	gk_hands_passes_short_ratio	gk_hands_passes_medium_complete	gk_hands_passes_medium_incomplete	gk_hands_passes_medium_ratio	gk_hands_passes_long_complete	gk_hands_passes_long_incomplete	gk_hands_passes_long_ratio	gk_hands_passes_total_complete	gk_hands_passes_total_incomplete	gk_hands_passes_total_ratio	gk_feet_passes_short_complete	gk_feet_passes_short_incomplete	gk_feet_passes_short_ratio	gk_feet_passes_medium_complete	gk_feet_passes_medium_incomplete	gk_feet_passes_medium_ratio	gk_feet_passes_long_complete	gk_feet_passes_long_incomplete	gk_feet_passes_long_ratio	gk_feet_passes_total_complete	gk_feet_passes_total_incomplete	gk_feet_passes_total_ratio	gk_shots_conceded	gk_shots_conceded_xg	gk_avg_shot_conceded_xg	gk_shots_faced	gk_shots_faced_xg	gk_shots_faced_post_shot_xg	gk_avg_shot_faced_xg	gk_avg_shot_faced_post_shot_xg	gk_shots_saved	gk_shot_saved_xg	gk_shot_saved_post_shot_xg	gk_avg_shot_saved_xg	gk_avg_shot_saved_post_shot_xg	gk_save_ratio	gk_goals_conceded	gk_avg_goals_conceded_xg	gk_avg_goals_conceded_post_shot_xg	gk_avg_defensive_action_location	gk_avg_open_play_pass_location	gk_avg_carry_start_location	gk_avg_carry_end_location	gk_avg_ball_receipt_location	gk_avg_location_with_ball	gk_avg_location	gk_contributed_free_kick_opposition_half	gk_contributed_corners	gk_contributed_open_play_shots	gk_contributed_direct_free_kick_shots	gk_contributed_penalities_won	gk_tpo_total_positive_outcome	gk_ball_recoveries	gk_blocks	gk_pressures	gk_dribbled_past	gk_total_defensive_actions	gk_punches_save	gk_punches_danger	gk_punches_out	gk_total_punches	gk_clears	gk_total_smothers	gk_smothers_won	gk_total_collections	gk_collections_won	gk_ratio_collections	gk_claims
3960310	Gabriel Kobylak	94.13	0.0	0.0		20.0	0.0	1.0	7.0	7.0	0.5	27.0	7.0	0.79	0.0	0.0		15.0	0.0	1.0	3.0	4.0	0.43	18.0	4.0	0.82	3.0	3.0	0.5	15.0	1.0	0.94	0.27	47.94	29.1	18.85	0.0	0.0		4.0	0.0	1.0	2.0	2.0	0.5	6.0	2.0	0.75	0.0	0.0		2.0	0.0	1.0	0.0	0.0		2.0	0.0	1.0	0.0	0.0		18.0	0.0	1.0	7.0	7.0	0.5	25.0	7.0	0.78	10.0	0.73	0.07	3.0	0.06	0.11	0.02	0.04	3.0	0.06	0.11	0.02	0.04	1.0	0.0			2.8	9.2	7.38	9.82	7.51	8.52	8.45	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0
